record_id,organization_name,source_type,source_provider,source_listing_url,job_id,title,location,department,employment_type,work_arrangement,salary_min,salary_max,currency,posted_date,closing_date,description,job_url,application_url,application_email,application_method,first_seen,last_seen,status,content_hash
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8644546002,Security Automation Engineer,Delhi,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3 data-renderer-start-pos=""814"">About the Role</h3>
<p data-renderer-start-pos=""830"">We are building an AI-augmented Security Operations capability and need a Security Automation Engineer to sit at the intersection of security engineering and AI systems. You will design, build, and maintain the automation pipelines and tooling that allow our AI-driven detections, investigations, and responses to operate at machine speed. Working alongside detection engineers, threat intelligence analysts, and AI/ML engineers, you will turn manual processes into reliable, observable, and testable automation workflows ing system</p>
<h3 data-renderer-start-pos=""1366"">",https://job-boards.greenhouse.io/alphasense/jobs/8644546002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,889ff1ac1baed336
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8644556002,Security Automation Engineer,Bengaluru,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3 data-renderer-start-pos=""814"">About the Role</h3>
<p data-renderer-start-pos=""830"">We are building an AI-augmented Security Operations capability and need a Security Automation Engineer to sit at the intersection of security engineering and AI systems. You will design, build, and maintain the automation pipelines and tooling that allow our AI-driven detections, investigations, and responses to operate at machine speed. Working alongside detection engineers, threat intelligence analysts, and AI/ML engineers, you will turn manual processes into reliable, observable, and testable automation workflows ing system</p>
<h3 data-renderer-start-pos=""1366"">",https://job-boards.greenhouse.io/alphasense/jobs/8644556002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,889ff1ac1baed336
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8644545002,Security Automation Engineer,Pune,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3 data-renderer-start-pos=""814"">About the Role</h3>
<p data-renderer-start-pos=""830"">We are building an AI-augmented Security Operations capability and need a Security Automation Engineer to sit at the intersection of security engineering and AI systems. You will design, build, and maintain the automation pipelines and tooling that allow our AI-driven detections, investigations, and responses to operate at machine speed. Working alongside detection engineers, threat intelligence analysts, and AI/ML engineers, you will turn manual processes into reliable, observable, and testable automation workflows ing system</p>
<h3 data-renderer-start-pos=""1366"">",https://job-boards.greenhouse.io/alphasense/jobs/8644545002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,889ff1ac1baed336
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8546944002,Security Operations Analyst,Remote - India,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3>About the Role</h3>
<p>The Security Operations Center (SOC) Analyst is a position responsible for monitoring, analyzing, and triaging security events and alerts. This role supports the AlphaSense Security Operations Center by performing initial investigation and triage of potential security events and escalating them according to defined procedures. This role reports to the Security Operations Manager.</p>
<h4>Alert triage and investigation</h4>
<ul>
<li>Monitor and triage security alerts across SIEM, EDR, cloud security, identity and other platforms</li>
<li>Perform initial investigation on escalated events, collecting and correlating evidence ac",https://job-boards.greenhouse.io/alphasense/jobs/8546944002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,dcee1a5ee748e2f0
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8555730002,"Senior Account Executive, Strategic Growth","Chicago; MA Boston; New York, New York, United States",Financial Services Sales,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About The Role<br></strong><strong><br></strong>We are looking for an entrepreneurial, driven, and accomplished Strategic Account Executive, focused on assisting execute an enterprise growth strategy in partnership with a global sales team devoted to our largest global client relationships in the Financial Services market. This is an opportunity to join a high-growth company and sell an award-winning product that is rapidly getting adopted across the market internationally, and this person will be able to make a significant contribution to the company’s growth and future success.</p>
<p><strong>Who You Are</strong></p>
<ul>
<li>Prior sales ",https://job-boards.greenhouse.io/alphasense/jobs/8555730002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,08ad2022bfe87725
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8635066002,"Senior Analyst, FP&A","Chicago; New York, New York, United States",Finance,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Team:</strong></p>
<p>The FP&amp;A team partners with executive team members across the company to provide timely, fact-based, data-driven decision support to help drive critical business decisions. The team drives annual planning, owns the operating plan and long-term financial model, and is responsible for both internal and external / Board reporting.</p>
<p><strong>About the Role:&nbsp;</strong></p>
<p>We are looking for an analytically rigorous, high-potential finance professional to own G&amp;A expenses and cash flow analysis and support the FP&amp;A leadership team in building out a scalable, IPO-ready finance function at Al",https://job-boards.greenhouse.io/alphasense/jobs/8635066002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,f92bbd7e6af50d13
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8508946002,"Senior Analyst, Revenue Tools - Customer & Product Support",Remote - United States,Revenue Operations,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Team:</strong></p>
<p>The Revenue Technology team at AlphaSense builds and operates the systems, integrations, and tooling that power our go-to-market and customer-facing functions. We partner across Sales, Customer Success, and Support to drive process efficiency and enable the revenue organization to scale. This role operates as an embedded partner to Customer &amp; Product Support (C&amp;PS) and acts as an advisor and extension to our Customer &amp; Product Support Leadership team.&nbsp;</p>
<p>The Customer &amp; Product Support (C&amp;PS) team sits at the intersection of sales, customer success and technical support. Through c",https://job-boards.greenhouse.io/alphasense/jobs/8508946002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,bd6627845af46537
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8538758002,Senior Application Security Engineer,Remote - United States,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h2><strong>About the Role</strong></h2>
<p>AlphaSense is investing in the next generation of our Application Security capability, a continuous, AI-augmented, layered defense program built for a SaaS engineering organization where AI agents and human developers ship code side by side at high velocity. As a Senior AI Application Security Engineer, you will be a senior individual contributor at the center of that program.</p>
<p>You will own the code and pull-request enforcement layer that every change flows through, whether authored by a human or an AI coding agent. You will define and harden the deterministic security gates that make AI-authored code ",https://job-boards.greenhouse.io/alphasense/jobs/8538758002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,aa5bb8996eb41c90
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,7652459002,"Senior Associate Account Executive, Existing Business",Remote - United States,Financial Services Sales,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>Reporting to: Sales Director</strong></p>
<p><strong>About The Role</strong></p>
<p>We are looking for an entrepreneurial, driven, and accomplished Existing Business Sales professional to join our growing US team, focused on growing existing client relationships and selling to the Financial Services market. This is an opportunity to join a high-growth company and sell an award-winning product that is rapidly getting adopted across the market internationally, and this person will be able to make a significant contribution to the company’s growth and future success.</p>
<p><br><strong>Who You Are</strong></p>
<ul>
<li>Experience selling to fi",https://job-boards.greenhouse.io/alphasense/jobs/7652459002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,4e28db0998968631
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8625926002,"Senior Associate Account Executive, Financial Services","Singapore, Central, Singapore",Financial Services Sales,,,,,,2026-07-27T05:06:04-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Team:</strong></p>
<p data-renderer-start-pos=""1145"">Our Financial Services Sales team builds lasting partnerships with some of the most influential firms in the industry — hedge funds, asset managers, investment banks, and private equity firms.</p>
<p data-renderer-start-pos=""1145"">We engage with professionals across all levels, from Junior Analysts and Portfolio Managers to Directors of Research and Heads of Equities. Our tenured team brings deep industry expertise and a consultative approach, delivering tailored solutions that address the unique challenges of the financial services landscape. With years of collective experience",https://job-boards.greenhouse.io/alphasense/jobs/8625926002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,982414df9b08bf4f
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8626099002,Senior Compliance Analyst,Remote - India,Security / IT,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3>About the Role</h3>
<p>AlphaSense is maturing its GRC function and needs a Senior Compliance Analyst to be the operational engine of our compliance program. You will own end-to-end evidence collection and auditor engagement across our ISO 27001, SOC 2, and ISO 42001 certifications—serving as the primary operational liaison between AlphaSense and external assessors throughout Stage 1, Stage 2, and surveillance cycles. You will partner with control owners across Engineering, IT, and Legal to ensure we are continuously audit-ready, not just audit-reactive. You bring an AI-native mindset: you use AI tools to accelerate evidence gathering, draft contro",https://job-boards.greenhouse.io/alphasense/jobs/8626099002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,b59c0b4e40eb0fca
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8515702002,Senior Customer Success Manager,"New York, New York, United States",Customer Success,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><h3><strong>About the Role</strong></h3>
<p>As a Senior Customer Success Manager (Sr. CSM) at AlphaSense, you will be the strategic lead for our most complex and high-value accounts within the Financial Services sector. You are responsible for navigating multi-million dollar global organizations and driving long-term ROI through technical group/individual training while ensuring company-wide adoption across multiple business units. You will manage a concentrated portfolio of strategic accounts, remaining at the forefront of product and Financial Services expertise, while scaling your impact across the organization through account strategy, leadership ",https://job-boards.greenhouse.io/alphasense/jobs/8515702002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,34b74deca77321b9
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8605590002,"Senior Director, Account Management, Corporate",Remote - United States,Customer Success,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Role:&nbsp;</strong></p>
<p>We are looking for a Senior Director to lead a team of individual contributors and front-line managers, owning the strategy, vision, and execution for our rapidly growing<strong> Consulting Account Management </strong>business. In this high-impact role, you will move beyond day-to-day management to build the ""operating system"" that enables predictable growth across renewals, expansion, and adoption. You will partner closely with Sales, Customer Success, and Product to drive commercial outcomes while bringing clarity, structure, and accountability to a fast-moving, high-stakes environment.</p>
<h4><stron",https://job-boards.greenhouse.io/alphasense/jobs/8605590002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,d012e9d57a712ffe
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8576901002,"Senior Director, Customer Success","London, Greater London, England, United Kingdom; Remote - United Kingdom",Customer Success,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Role</strong></p>
<p>We're looking for a Senior Director, Customer Success to own the strategy and execution of our global customer success organization within our Corporates and Consulting business. This is a senior leadership role at the center of how AlphaSense retains, expands, and deepens relationships with our most strategic customers and builds the team, programs, and infrastructure to do it at scale.</p>
<p>As a key member of the Customer Success leadership team, you'll lead a group of high-performing managers and individual contributors, partnering closely with Sales, Account Management, Product, and Marketing to drive me",https://job-boards.greenhouse.io/alphasense/jobs/8576901002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,830f86c7569a0ee2
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8433749002,"Senior Director, Customer Success","New York, New York, United States; Remote - United States",Customer Success,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Role</strong></p>
<p>We're looking for a Senior Director, Customer Success to own the strategy and execution of our global customer success organization within our Corporates and Consulting business. This is a senior leadership role at the center of how AlphaSense retains, expands, and deepens relationships with our most strategic customers and builds the team, programs, and infrastructure to do it at scale.</p>
<p>As a key member of the Customer Success leadership team, you'll lead a group of high-performing managers and individual contributors, partnering closely with Sales, Account Management, Product, and Marketing to drive me",https://job-boards.greenhouse.io/alphasense/jobs/8433749002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,830f86c7569a0ee2
26,Alpha-sense,ats,greenhouse,https://www.alpha-sense.com/careers/,8584855002,"Senior Director of Account Management, Financial Services (Strategics)","Chicago; MA Boston; New York, New York, United States; Remote",Customer Success,,,,,,2026-07-23T14:21:24-04:00,,"<div class=""content-intro""><h2><strong>About AlphaSense:&nbsp;</strong></h2>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The world’s most sophisticated companies rely on AlphaSense to remove uncertainty from decision-making. With market intelligence and search built on proven AI, AlphaSense delivers insights that matter from content you can trust. Our universe of public and private content includes equity research, company filings, event transcripts, expert calls, news, trade journals, and clients’ own research content. </span></p>
<p style=""text-align: justify;""><span style=""font-size: 12pt;"">The acquisition of Tegus by AlphaSense in 2024 advances our shared mission to empower professionals to make smarter decisions through AI-driven market intelligence. Together, AlphaSense and Tegus will accelerate growth, innovation, and content expansion, with complementary product and content capabilities that enable users to unearth even more comprehensive insights from thousands of content sets. Our platform is trusted by over 6,000 enterprise customers, including a majority of the S&amp;P 500. Founded in 2011, AlphaSense is headquartered in New York City with more than 2,000 employees across the globe and offices in the U.S., U.K., Finland, India, Singapore, Canada, and Ireland. Come join us!</span></p></div><p><strong>About the Role:&nbsp;</strong></p>
<p>The Financial Services Strategics team manages our largest financial services clients, including hedge funds, private equity firms, and investment banks. We are looking for a Senior Director to lead a team of Account Managers and serve as the architect for how we scale. In this high-impact role, you will move beyond day-to-day management to build the ""operating system"" that enables predictable growth across renewals, expansion, and adoption. You will partner closely with Sales, Customer Success, and Product to drive commercial outcomes while bringing clarity, structure, and accountability to a fast-movi",https://job-boards.greenhouse.io/alphasense/jobs/8584855002,,,,2026-07-29T01:04:35.069215+00:00,2026-07-29T01:04:35.069215+00:00,active,d67a061b6aeffb58
